SKU,Description,Name,DisplayName,Available in SNaP,Pricing Formula,Cost,FranchisePrice,RetailPrice,Series,UOM,ProductType,VendorName,VendorItemNum,Type,Thickness,TypeCode,ColorCode,ProfileCode,IsActive
AC-0000803,ELITE SHOE FENCE MATTE BLACK 29IN,ELITE SHOE FENCE MATTE BLACK 29IN,ELITE SHOE FENCE MATTE BLACK 29IN,0,AC Closet Add,12.16,13.98,29.04,0,EA,AC,HAFELE,547.52.524,4,1,0,0,0,Y
AC-0000804,ELITE SHOE FENCE MATTE BLACK 35IN,ELITE SHOE FENCE MATTE BLACK 35IN,ELITE SHOE FENCE MATTE BLACK 35IN,0,AC Closet Add,14.18,16.31,33.19,0,EA,AC,HAFELE,547.52.526,4,1,0,0,0,Y
AC-0000805,LAUNDRY HAMPER FULL EXT BLACK  18x14x21.5,LAUNDRY HAMPER FULL EXT BLACK  18x14x21.5,LAUNDRY HAMPER FULL EXT BLACK  18x14x21.5,0,AC Hamper,96.11,110.53,200.35,0,EA,AC,HAFELE,807.52.331,4,1,0,0,0,Y
AC-0000806,LAUNDRY HAMPER FULL EXT BLACK  24x14x21.5,LAUNDRY HAMPER FULL EXT BLACK  24x14x21.5,LAUNDRY HAMPER FULL EXT BLACK  24x14x21.5,0,AC Hamper,110.37,126.93,229.62,0,EA,AC,HAFELE,807.52.333,4,1,0,0,0,Y
AC-0000807,LAUNDRY HAMPER FULL EXT BLACK  30x14x21.5,LAUNDRY HAMPER FULL EXT BLACK  30x14x21.5,LAUNDRY HAMPER FULL EXT BLACK  30x14x21.5,0,AC Hamper,127.63,146.77,265.06,0,EA,AC,HAFELE,807.52.335,4,1,0,0,0,Y
AC-0000808,Alum Oval Rod - Black 8ft,Alum Oval Rod - Black 8ft,Alum Oval Rod - Black 8ft,0,AC Rod,2.14,2.46,4.78,0,EA,AC,HAFELE,801.13.381,4,1,0,0,0,Y
AC-0000809,Alum Oval Rod - Matt Ni 8ft,Alum Oval Rod - Matt Ni 8ft,Alum Oval Rod - Matt Ni 8ft,0,AC Rod,2.07,2.38,4.66,0,EA,AC,HAFELE,801.13.691,4,1,0,0,0,Y
AC-0000810,Alum Oval Rod - Matt Alum 8ft,Alum Oval Rod - Matt Alum 8ft,Alum Oval Rod - Matt Alum 8ft,0,AC Rod,2.01,2.31,4.56,0,EA,AC,HAFELE,801.13.391,4,1,0,0,0,Y
AC-0000811,Pole Cup - Oval Black ,Pole Cup - Oval Black ,Pole Cup - Oval Black ,0,AC Rod,0.9,1.04,2.6,0,EA,AC,HAFELE,803.64.400,4,1,0,0,0,Y
AC-0000812,Pole Cup - Oval Matt Ni ,Pole Cup - Oval Matt Ni ,Pole Cup - Oval Matt Ni ,0,AC Rod,0.99,1.14,2.76,0,EA,AC,HAFELE,803.39.600,4,1,0,0,0,Y
AC-0000813,Pole Cup - Oval Matt Alum ,Pole Cup - Oval Matt Alum ,Pole Cup - Oval Matt Alum ,0,AC Rod,0.99,1.14,2.76,0,EA,AC,HAFELE,803.39.300,4,1,0,0,0,Y
AC-0000814,Hafele 3/4 Locking Device 2D,Hafele 3/4 Locking Device 2D,Hafele 3/4 Locking Device 2D,0,AC Slide,0.96,1.1,4.24,0,PR,AC,HAFELE,433.32.990,4,1,0,0,0,Y
AC-0000815,"Hafele 3/4 UM SC 12""","Hafele 3/4 UM SC 12""","Hafele 3/4 UM SC 12""",0,AC Slide,8.3,9.55,17.16,0,PR,AC,HAFELE,433.32.851,4,1,0,0,0,Y
AC-0000816,"Hafele 3/4 UM SC 15""","Hafele 3/4 UM SC 15""","Hafele 3/4 UM SC 15""",0,AC Slide,9.33,10.73,18.96,0,PR,AC,HAFELE,433.32.853,4,1,0,0,0,Y
AC-0000817,"Hafele 3/4 UM SC 18""","Hafele 3/4 UM SC 18""","Hafele 3/4 UM SC 18""",0,AC Slide,10.24,11.78,20.56,0,PR,AC,HAFELE,433.32.855,4,1,0,0,0,Y
AC-0000818,"Hafele 3/4 UM SC 21""","Hafele 3/4 UM SC 21""","Hafele 3/4 UM SC 21""",0,AC Slide,11.1,12.77,22.08,0,PR,AC,HAFELE,433.32.857,4,1,0,0,0,Y
AH-0000001,Jowat 280-90CLR-44,Jowat 280-90CLR-44,Jowat 280-90CLR-44,0,Adhesive ,210,0,0,0,EA,AH,EDGEBANDING SERVICES,JW-280-90CLR-44,0,0,0,0,0,Y
BB-0000001,1/2 BIRCH VENEER PRE FINISHED,1/2 BIRCH VENEER PRE FINISHED,1/2 BIRCH VENEER PRE FINISHED,0,Ply Baltic Birch Panels,1.182,1.9158,2.88,0,SF,BB,RUGBY,0,0,0,0,0,0,Y
BB-0000004,1/4 BIRCH VENEER PRE FINISHED,1/4 BIRCH VENEER PRE FINISHED,1/4 BIRCH VENEER PRE FINISHED,0,Ply Baltic Birch Panels,1.1875,1.9261,2.89,0,SF,BB,RUGBY,0,0,0,0,0,0,Y
BB-0000006,BBBB PREFINISH RIP 2.75,BBBB PREFINISH RIP 2.75 (4H),BBBB PREFINISH RIP 2.75,0,Ply Baltic Birch,1.271,2.0188,4.54,0,LF,BB,RUGBY,DS124HOLE,0,0,0,0,0,Y
BB-0000007,BBBB PREFINISH RIP 4.69,BBBB PREFINISH RIP 4.69 (5H),BBBB PREFINISH RIP 4.69,0,Ply Baltic Birch,2.17,3.09,5.85,0,LF,BB,RUGBY,DS125HOLE,0,0,0,0,0,Y
BB-0000008,BBBB PREFINISH RIP 5.95,BBBB PREFINISH RIP 5.95 (6H),BBBB PREFINISH RIP 5.95,0,Ply Baltic Birch,2.621,3.6153,6.52,0,LF,BB,RUGBY,DS126HOLE,0,0,0,0,0,Y
BB-0000009,BBBB PREFINISH RIP 7.21,BBBB PREFINISH RIP 7.21 (7H),BBBB PREFINISH RIP 7.21,0,Ply Baltic Birch,3.108,4.1921,7.23,0,LF,BB,RUGBY,DS127HOLE,0,0,0,0,0,Y
BB-0000010,BBBB PREFINISH RIP 8.47,BBBB PREFINISH RIP 8.47 (8H),BBBB PREFINISH RIP 8.47,0,Ply Baltic Birch,3.646,4.8307,8.03,0,LF,BB,RUGBY,DS128HOLE,0,0,0,0,0,Y
BB-0000011,BBBB PREFINISH RIP 9.73,BBBB PREFINISH RIP 9.73 (9H),BBBB PREFINISH RIP 9.73,0,Ply Baltic Birch,4.228,5.5208,8.87,0,LF,BB,RUGBY,DS129HOLE,0,0,0,0,0,Y
BB-0000012,BBBB PREFINISH RIP 10.99,BBBB PREFINISH RIP 10.99 (10H),BBBB PREFINISH RIP 10.99,0,Ply Baltic Birch,4.878,6.2933,9.83,0,LF,BB,RUGBY,DS1210HOLE,0,0,0,0,0,Y
CH-0000001,CHEMLIFE 24 HS SEALER 55G,CHEMLIFE 24 HS SEALER 55G,CHEMLIFE 24 HS SEALER 55G,0,Chemicals,0.132,0.63,1.25,0,SF,PL,LOUIS,0,0,0,0,0,0,Y
CH-0000002,CHEMLIFE 24 CV 35 SHEEN SATIN 55G,CHEMLIFE 24 CV 35 SHEEN SATIN 55G,CHEMLIFE 24 CV 35 SHEEN SATIN 55G,0,Chemicals,0.196,0.7,1.33,0,SF,PL,LOUIS,0,0,0,0,0,0,Y
CH-0000003,CARE CATALYST,CARE CATALYST,CARE CATALYST,0,Chemicals,0.019,0.52,1.12,0,SF,PL,LOUIS,0,0,0,0,0,0,Y
CH-0000004,CARE REDUCER,CARE REDUCER,CARE REDUCER,0,Chemicals,0.023,0.52,1.12,0,SF,PL,LOUIS,0,0,0,0,0,0,N
CH-0000005,CLAWLOCK PRIMER BLACK,CLAWLOCK PRIMER BLACK,CLAWLOCK PRIMER BLACK,0,Chemicals,0.289,0.79,1.44,0,SF,PL,LOUIS,0,0,0,0,0,0,Y
CH-0000006,CHEMLIFE 24 PRIMER WHITE 55G,CHEMLIFE 24 PRIMER WHITE 55G,CHEMLIFE 24 PRIMER WHITE 55G,0,Chemicals,0.186,0.69,1.32,0,SF,PL,LOUIS,0,0,0,0,0,0,Y
CH-0000007,KRYSTAL POSTCAT DULL,KRYSTAL POSTCAT DULL,KRYSTAL POSTCAT DULL,0,Chemicals,0.326,0.83,1.48,0,SF,PL,LOUIS,0,0,0,0,0,0,Y
EB-0000139,EB U MYSTIC 15/16 1mm,EB U Mystic 1mm,U Mystic,0,EB,0.19,0.3399,1.13,UNIBOARD,LF,EB,EDGEBANDING SERVICES,0,5,0.039,1037,167015,1020,N
EB-0000140,EB U SILVA 15/16 1mm,EB U Silva 1mm,Kentucky Coffee Tree,0,EB,0.19,0.3399,1.13,UNIBOARD,LF,EB,EDGEBANDING SERVICES,0,5,0.039,1037,167020,1020,Y
EB-0000143,EB T AFTER HOURS 1MM,EB T After Hours 1mm,Espresso Yourself,0,EB,0.242,0.4017,1.21,TAFISA,LF,EB,HARDWOODS,0,5,0.039,1037,107100,1020,Y
EB-0000144,EB T APRES SKI 1MM,EB T Apres Ski 1mm,Townhouse Teatime,0,EB,0.242,0.4017,1.21,TAFISA,LF,EB,HARDWOODS,0,5,0.039,1037,107050,1020,Y
EB-0000145,EB T CAST AT FIRST LIGHT 1MM,EB T Cast at First Light 1mm,T Casting at First Light,0,EB,0.23,0.3811,1.19,TAFISA,LF,EB,HARDWOODS,0,5,0.039,1037,107200,1020,N
EB-0000146,EB T STARGAZER 1MM,EB T Stargazer 1mm,T Stargazer,0,EB,0.23,0.3811,1.19,TAFISA,LF,EB,HARDWOODS,0,5,0.039,1037,107600,1020,N
EB-0000147,EB T TETE A TETE 1MM,EB T Tete a Tete 1mm,EB T TETE A TETE 1MM,0,EB,0.23,0.3811,1.19,TAFISA,LF,EB,HARDWOODS,0,5,0.039,1037,107725,1020,N
EB-0000148,EB T WEEKEND GETAWAY 1MM,EB T Weekend Getaway 1mm,T Weekend Getaway,0,EB,0.23,0.3811,1.19,TAFISA,LF,EB,HARDWOODS,0,5,0.039,1037,107900,1020,N
EB-0000149,EB T WINTER FUN 1MM,EB T Winter Fun 1mm,Moonlit Lake (Winter Fun Tafisa) Δ,0,EB,0.23,0.3811,1.19,TAFISA,LF,EB,HARDWOODS,0,5,0.039,1037,107925,1020,Y
EB-0000150,EB CL French Grey 1mm S027,EB CL French Grey 1mm,M French Grey,0,EB,0.3,0.4738,1.3,CLEAF,LF,EB,EB BRADLY,0,5,0.039,1037,110685,1020,N
EB-0000151,EB CL Noce Leuca 1mm LK44,EB CL Noce Leuca 1mm,M Noce Leuca,0,EB,0.3,0.4738,1.3,CLEAF,LF,EB,EB BRADLY,0,5,0.039,1037,110645,1020,N
EB-0000152,EB CL Moselle 1mm S129,EB CL Moselle 1mm,M Moselle,0,EB,0.3,0.4738,1.3,CLEAF,LF,EB,EB BRADLY,0,5,0.039,1037,110605,1020,N
EB-0000153,EB CL Tyburn 1mm S122,EB CL Tyburn 1mm,M Tyburn,0,EB,0.3,0.4738,1.3,CLEAF,LF,EB,EB BRADLY,0,5,0.039,1037,110769,1020,N
EB-0000155,EB SL RUBY 15/16 1mm,EB SL Ruby 1mm,EB SL Ruby 1mm,0,EB,0.43,0.618,1.49,STYLITE,LF,EB,RUGBY,0,5,0.039,1045,108450,1020,N
EB-0000156,EB SL SIERRA 15/16 1mm,EB SL Sierra 1mm,EB SL Sierra 1mm,0,EB,0.43,0.618,1.49,STYLITE,LF,EB,RUGBY,0,5,0.039,1045,108550,1020,N
EB-0000159,EB CL Stratos Pinea 1mm LM37,EB CL Stratos Pinea 1mm,EB CL Stratos Pinea 1mm LM37,0,EB,0.3,0.4738,1.3,CLEAF,LF,EB,EB BRADLY,0,5,0.039,1037,110745,1020,N
EB-0000161,EB CL Carbone 1mm LM08,EB CL Carbone 1mm,EB CL Carbone 1mm LM08,0,EB,0.3,0.4738,1.3,CLEAF,LF,EB,EB BRADLY,0,5,0.039,1037,110630,1020,N
EB-0000163,EB CL KHAKI LINEN 1MM FA44,EB CL Khaki Linen 1mm,CL Khaki Linen,0,EB,0.424,0.618,1.48,CLEAF,LF,EB,EB BRADLY,0,5,0.039,1037,110850,1020,N
EB-0000165,EB CL Oregon Pine 1mm LK84,EB CL Oregon Pine 1mm,EB CL Oregon Pine 1mm LK84,0,EB,0.3,0.4738,1.3,CLEAF,LF,EB,EB BRADLY,0,5,0.039,1037,110620,1020,N
EB-0000166,EB CL Rustic Oak 1mm LN26,EB CL Rustic Oak 1mm,CL Rustic Oak,0,EB,0.3,0.4738,1.3,CLEAF,LF,EB,EB BRADLY,0,5,0.039,1037,110720,1020,N
EB-0000172,EB BLACK HI GLOSS 15/16 1MM,EB Black Hi Gloss 1mm,EB BLACK HI GLOSS 15/16 1MM,0,EB,0.453,0.6489,1.52,0,LF,EB,EDGEBANDING SERVICES,0,5,0.039,1037,114451,1020,N
EB-0000175,EB U EMBER 15/16 1mm,EB U Ember 1mm,Sable,0,EB,0.271,0.4326,1.25,UNIBOARD,LF,EB,EDGEBANDING SERVICES,0,5,0.039,1037,167005,1020,Y
EB-0000176,EB CL Nove Daniella 1mm LM17,EB CL Nove Daniella 1mm,EB CL Nove Daniella 1mm LM17,0,EB,0.3,0.4738,1.3,CLEAF,LF,EB,EB BRADLY,0,5,0.039,1037,110640,1020,N
EB-0000177,EB CL Tuscan Cypress 1mm S072,EB CL Tuscan Cypress 1mm,EB CL Tuscan Cypress 1mm S072,0,EB,0.3,0.4738,1.3,CLEAF,LF,EB,EB BRADLY,0,5,0.039,1037,110760,1020,N
EB-0000183,EB CL Toasted Espresso 1mm S071,EB CL Toasted Espresso 1mm,EB CL Toasted Espresso 1mm S071,0,EB,0.3,0.4738,1.3,CLEAF,LF,EB,EB BRADLY,0,5,0.039,1037,110750,1020,N
EB-0000188,EB CL Vineyard Oak 1mm LN30,EB CL Vineyard Oak 1mm,EB CL Vineyard Oak 1mm LN30,0,EB,0.3,0.4738,1.3,CLEAF,LF,EB,EB BRADLY,0,5,0.039,1037,110740,1020,N
EB-0000191,EB CL Makassaro 1mm LK00,EB CL Makassaro 1mm,EB CL Makassaro 1mm LK00,0,EB,0.251,0.412,1.22,CLEAF,LF,EB,EB BRADLY,0,5,0.039,1037,110600,1020,N
EB-0000193,EB SL ALABASTER 15/16 1mm,EB SL ALABASTER 1mm,EB SL ALABASTER 15/16 1mm,0,EB,0.38,0.5665,1.41,STYLITE,LF,EB,RUGBY,0,5,0.039,1045,108050,1020,N
EB-0000196,EB CL Lounge Brown 1mm S028,EB CL Lounge Brown 1mm,EB CL Lounge Brown 1mm S028,0,EB,0.3,0.4738,1.3,CLEAF,LF,EB,EB BRADLY,0,5,0.039,1037,110655,1020,N
EB-0000197,EB CL Aspen Oak 1mm LM67,EB CL Aspen Oak 1mm,EB CL Aspen Oak 1mm LM67,0,EB,0.3,0.4738,1.3,CLEAF,LF,EB,EB BRADLY,0,5,0.039,1037,110690,1020,N
EB-0000198,EB CL Palisandro Wlnut 1mm LM98,EB CL Palisandro Wlnut 1mm,EB CL Palisandro Wlnut 1mm LM98,0,EB,0.3,0.4738,1.3,CLEAF,LF,EB,EB BRADLY,0,5,0.039,1037,110670,1020,N
EB-0000202,EB SL GRAPHITE 15/16 1mm,EB SL Graphite 1mm,EB SL GRAPHITE 15/16 1mm,0,EB,0.3,0.4738,1.3,STYLITE,LF,EB,RUGBY,0,5,0.039,1045,108350,1020,N
EB-0000218,EB CL Java Chestnut 1mm S012,EB CL Java Chestnut 1mm,EB CL Java Chestnut 1mm S012,0,EB,0.3,0.4738,1.3,CLEAF,LF,EB,EB BRADLY,0,5,0.039,1037,110830,1020,N
EB-0000224,EB Bamboo 1mm LM14,EB Bamboo 1mm,EB Bamboo 1mm LM14,0,EB,0.251,0.412,1.22,0,LF,EB,EDGEBANDING SERVICES,0,5,0.039,1037,110650,1020,N
EB-0000232,EB Twilight 1mm 5114,EB Twilight 1mm,Twilight (to match stain),0,EB,0.165,0.309,1.09,0,LF,EB,EDGEBANDING SERVICES,0,5,0.018,1037,165950,1020,Y
EB-0000262,EB CL Lakeshore Oak 1mm LN28,EB CL Lakeshore Oak 1mm,CL Lakeshore Oak,0,EB,0.3,0.4738,1.3,CLEAF,LF,EB,EB BRADLY,0,5,0.039,1037,110730,1020,N
EB-0000294,EB CAB ALMOM 3M 15/16 2114,EB Cabinet Almond 3mm,Cabinet Almond,0,EB,0.2,0.3502,1.15,0,LF,EB,EDGEBANDING SERVICES,0,5,0.118,3030,110201,1020,N
EB-0000298,EB BLACK 3M 15/16 2416,EB Black 3mm,Black,0,EB,0.2,0.3502,1.15,0,LF,EB,EDGEBANDING SERVICES,0,5,0.118,3030,114450,1020,N
EB-0000306,EB HRDROCK MAPLE 3M 15/16 4125,EB Hardrock Maple 3mm,Hardrock Maple,0,EB,0.28,0.4429,1.26,0,LF,EB,EDGEBANDING SERVICES,0,5,0.118,3030,132020,1020,N
EB-0000311,EB Cab Almond 15/16 1mm,EB Cabinet Almond 1mm,Cafe Au Lait,0,EB,0.11,0.2472,1.02,DOLCE,LF,EB,REHAU,0,5,0.039,1045,110201,1020,N
EB-0000315,EB CAB ALM FE 018 5/8 2114,EB Cabinet Almond H625 018,EB CAB ALM FE 018 5/8 2114,0,EB White,0.024,0.1442,0.58,0,LF,EB,EDGEBANDING SERVICES,0,5,0.018,1020,110200,1020,Y
EB-0000316,EB OX WHITE FE .018 5/8 2001,EB Oxford White H625 018,EB OX WHITE FE .018 5/8 2001,0,EB White,0.021,0.1339,0.58,0,LF,EB,EDGEBANDING SERVICES,0,5,0.018,1020,110100,1020,Y
EB-0000317,EB Absolute Acajou 1mm,EB Absolute Acajou 1mm,Georgia Pines,0,EB,0.164,0.309,1.09,0,LF,EB,EDGBANDING SERVICES,8310,5,0.039,1037,111000,1020,Y
EB-0000318,EB Aimtoo Savatre 1mm,EB Aimtoo Savatre 1mm,Aimtoo Savatre,0,EB,0.167,0.309,1.1,0,LF,EB,EDGBANDING SERVICES,3246,5,0.039,1037,123065,1020,N
EB-0000319,EB Antique White 1mm,EB Antique White 1mm,Warm Spring,0,EB,0.135,0.2781,1.05,0,LF,EB,EDGBANDING SERVICES,2115,5,0.039,1037,111580,1020,Y
EB-0000320,EB Arbor Myrtle 1mm,EB Arbor Myrtle 1mm,Sugar Maple,0,EB,0.167,0.309,1.1,0,LF,EB,EDGBANDING SERVICES,4488,5,0.039,1037,111710,1020,Y
EB-0000321,EB Backwoods Syc. 1mm,EB Backwoods Syc 1mm,Backwoods Sycamore,0,EB,0.142,0.2781,1.06,0,LF,EB,EDGBANDING SERVICES,4489,5,0.039,1037,114050,1020,N
EB-0000322,EB Bankers Grey 1mm,EB Bankers Grey 1mm,Iron Mountain,0,EB,0.166,0.309,1.1,0,LF,EB,EDGBANDING SERVICES,2477,5,0.039,1037,114075,1020,Y
EB-0000323,EB Birch 1mm,EB Birch 1mm,Birch,0,EB,0.201,0.3502,1.15,0,LF,EB,EDGBANDING SERVICES,2224,5,0.039,1037,114350,1020,N
EB-0000324,EB Black 1mm,EB Black 1mm,Onyx,0,EB,0.073,0.1957,0.96,0,LF,EB,EDGBANDING SERVICES,2416,5,0.039,1037,114450,1020,Y
EB-0000325,EB Brown Pearwood 1mm,EB Brown Pearwood 1mm,Walk in the Woods,0,EB,0.078,0.206,0.97,0,LF,EB,EDGBANDING SERVICES,4763,5,0.039,1037,115000,1020,Y
EB-0000326,EB Cab. Almond 1mm,EB Cabinet Almond 1mm,Cafe Au Lait,0,EB,0.073,0.1957,0.96,0,LF,EB,EDGBANDING SERVICES,2114,5,0.039,1037,110200,1020,Y
EB-0000327,EB Country Maple 1mm,EB Country Maple 1mm,Country Maple (Kitchen Boxes),0,EB,0.232,0.3914,1.19,0,LF,EB,EDGBANDING SERVICES,4901,5,0.039,1037,117680,1020,Y
EB-0000328,EB Custom Gray 1mm,EB Custom Gray 1mm,Mystic Cloud,0,EB,0.083,0.2163,0.98,0,LF,EB,EDGBANDING SERVICES,2454,5,0.039,1037,117850,1020,Y
EB-0000329,EB Ebony Sand 1mm,EB Ebony Sand 1mm,Night Skies,0,EB,0.343,0.515,1.36,0,LF,EB,EDGBANDING SERVICES,6623,5,0.039,1037,123050,1020,Y
EB-0000330,EB Exquiite Elm 1mm,EB Exquiite Elm 1mm,En Plein Air,0,EB,0.099,0.2266,1,0,LF,EB,EDGBANDING SERVICES,8312,5,0.039,1037,123950,1020,N
EB-0000331,EB Fog Gray 1mm,EB Fog Gray 1mm,Steel Grey,0,EB,0.073,0.1957,0.96,0,LF,EB,EDGBANDING SERVICES,2425,5,0.039,1037,126600,1020,Y
EB-0000332,EB Gotta Havit 1mm,EB Gotta Havit 1mm,Mango Tango,0,EB,0.18,0.3296,1.12,0,LF,EB,EDGBANDING SERVICES,5121,5,0.039,1037,129640,1020,N
EB-0000333,EB Hardrock Maple 1mm,EB Hardrock Maple 1mm,Danish Maple,0,EB,0.078,0.206,0.97,0,LF,EB,EDGBANDING SERVICES,4125,5,0.039,1037,132020,1020,N
EB-0000334,EB Neg in Geneva 1mm,EB Negotiating in Geneva 1mm,Cozy Cashmere,0,EB,0.11,0.2472,1.02,0,LF,EB,EDGBANDING SERVICES,1518,5,0.039,1037,150200,1020,Y
EB-0000335,EB Witchcraft 1mm,EB Witchcraft 1mm,Tea Kettle,0,EB,0.2,0.3502,1.15,0,LF,EB,EDGBANDING SERVICES,4887,5,0.039,1037,150350,1020,Y
EB-0000336,EB Nutmeg Cherry 1mm,EB Nutmeg Cherry 1mm,Nutmeg Cherry,0,EB,0.268,0.4326,1.24,0,LF,EB,EDGBANDING SERVICES,4275,5,0.039,1037,150850,1020,N
EB-0000337,EB Opto Printatre 1mm,EB Opto Printatre 1mm,Opto Printatre,0,EB,0.232,0.3914,1.19,0,LF,EB,EDGBANDING SERVICES,3248,5,0.039,1037,123067,1020,N
EB-0000338,EB Winter White 1MM,EB Winter White 1MM,Winter White,0,EB White,0.22,0.3708,0.87,HOT AIRE,LF,EB,EDGBANDING SERVICES,0,5,0.039,1037,110100,1020,Y
EB-0000339,EB Peach Cobbler 1mm,EB Peach Cobbler 1mm,Peach Cobbler (Apple Fritter),0,EB,0.164,0.309,1.09,0,LF,EB,EDGBANDING SERVICES,30147,5,0.039,1037,152180,1020,N
EB-0000340,EB Pepperdust 1mm,EB Pepperdust 1mm,Agreeable Greige,0,EB,0.24,0.4017,1.2,0,LF,EB,EDGBANDING SERVICES,2495,5,0.039,1037,156260,1020,Y
EB-0000341,EB Riviera Maple 1mm,EB Riviera Maple 1mm,Riviera Maple,0,EB,0.201,0.3502,1.15,0,LF,EB,EDGBANDING SERVICES,3728,5,0.039,1037,159350,1020,N
EB-0000342,EB Slate 1mm,EB Slate 1mm,Slate,0,EB,0.201,0.3502,1.15,0,LF,EB,EDGBANDING SERVICES,2431,5,0.039,1037,162401,1020,N
EB-0000343,EB Storm 1mm,EB Storm 1mm,Gunmetal,0,EB,0.083,0.2163,0.98,0,LF,EB,EDGBANDING SERVICES,2471,5,0.039,1037,162800,1020,Y
EB-0000344,EB Sunrise 1mm,EB Sunrise 1mm,Sunrise,0,EB,0.201,0.3502,1.15,0,LF,EB,EDGBANDING SERVICES,4102,5,0.039,1037,162850,1020,N
EB-0000345,EB Sunset 1mm,EB Sunset 1mm,Sunset (Autumn Orchards),0,EB,0.142,0.2781,1.06,0,LF,EB,EDGBANDING SERVICES,4101,5,0.039,1037,162860,1020,N
EB-0000346,EB Tiramisu 1mm,EB Tiramisu 1mm,Tiramisu,0,EB,0.198,0.3502,1.14,0,LF,EB,EDGBANDING SERVICES,30151,5,0.039,1037,165330,1020,N
EB-0000347,EB Toasted Coconut 1mm,EB Toasted Coconut 1mm,Toasted Coconut,0,EB,0.201,0.3502,1.15,0,LF,EB,EDGBANDING SERVICES,30152,5,0.039,1037,165580,1020,N
EB-0000348,EB Trytoo Savatre 1mm,EB Trytoo Savatre 1mm,Cypress,0,EB,0.164,0.309,1.09,0,LF,EB,EDGBANDING SERVICES,3245,5,0.039,1037,123064,1020,Y
EB-0000349,EB Black SN 1mm,EB Black SN 1mm,Coal Mines,0,EB,0.225,0.3811,1.18,0,LF,EB,EDGBANDING SERVICES,2416AA,5,0.039,1037,165352,1020,Y
EB-0000350,EB SALT LAKESHORE OAK 1mm,EB SALT Lakeshore Oak 1mm,S Lakeshore Oak,0,EB,0.3,0.4738,1.3,SALT,LF,EB,PETERMANLUMBER,0,5,0.039,1037,164000,1020,N
EB-0000351,EB SALT Antracite Linen 1mm,EB SALT Antracite Linen 1mm,Midnight Shadows,0,EB,0.3,0.4738,1.3,SALT,LF,EB,PETERMANLUMBER,GSX7R,5,0.039,1037,164001,1020,Y
EB-0000352,EB SALT Bianco 1mm,EB SALT Bianco 1mm,EB SALT Bianco 1mm,0,EB,0.3,0.4738,1.3,SALT,LF,EB,PETERMANLUMBER,GS68R,5,0.039,1037,164005,1020,N
EB-0000353,EB SALT Bruciato 1mm,EB SALT Bruciato 1mm,EB SALT Bruciato 1mm,0,EB,0.3,0.4738,1.3,SALT,LF,EB,PETERMANLUMBER,SME005,5,0.039,1037,164007,1020,N
EB-0000354,EB SALT Buff Linen 1mm,EB SALT Buff Linen 1mm,Chesapeake Bay,0,EB,0.3,0.4738,1.3,SALT,LF,EB,PETERMANLUMBER,GS20M,5,0.039,1037,164011,1020,Y
EB-0000355,EB SALT Canyon Bleach 1mm,EB SALT Canyon Bleach 1mm,S Canyon Bleach,0,EB,0.3,0.4738,1.3,SALT,LF,EB,PETERMANLUMBER,GSD23,5,0.039,1037,164010,1020,N
EB-0000356,EB SALT Canyon Charcoal 1mm,EB SALT Canyon Charcoal 1mm,EB SALT Canyon Charcoal 1mm,0,EB,0.3,0.4738,1.3,SALT,LF,EB,PETERMANLUMBER,GSTM2,5,0.039,1037,164012,1020,N
EB-0000357,EB SALT Canyon Oak 1mm,EB SALT Canyon Oak 1mm,EB SALT Canyon Oak 1mm,0,EB,0.3,0.4738,1.3,SALT,LF,EB,PETERMANLUMBER,GSD17,5,0.039,1037,164014,1020,N
EB-0000358,EB SALT Canyon Walnut 1mm,EB SALT Canyon Walnut 1mm,EB SALT Canyon Walnut 1mm,0,EB,0.3,0.4738,1.3,SALT,LF,EB,PETERMANLUMBER,GSD18,5,0.039,1037,164016,1020,N
EB-0000359,EB SALT Carbone 1mm,EB SALT Carbone 1mm,EB SALT Carbone 1mm,0,EB,0.3,0.4738,1.3,SALT,LF,EB,PETERMANLUMBER,GSDH3,5,0.039,1037,164018,1020,N
EB-0000360,EB SALT Eucalipto Brown 1mm,EB SALT Eucalipto Brown 1mm,EB SALT Eucalipto Brown 1mm,0,EB,0.3,0.4738,1.3,SALT,LF,EB,PETERMANLUMBER,GSDB3,5,0.039,1037,164020,1020,N
EB-0000361,EB SALT Eucalipto Dark 1mm,EB SALT Eucalipto Dark 1mm,EB SALT Eucalipto Dark 1mm,0,EB,0.3,0.4738,1.3,SALT,LF,EB,PETERMANLUMBER,GSDB4,5,0.039,1037,164023,1020,N
EB-0000362,EB SALT Eucalipto Grey 1mm,EB SALT Eucalipto Grey 1mm,EB SALT Eucalipto Grey 1mm,0,EB,0.3,0.4738,1.3,SALT,LF,EB,PETERMANLUMBER,GSDB1,5,0.039,1037,164025,1020,N
EB-0000363,EB SALT Eucalipto White 1mm,EB SALT Eucalipto White 1mm,EB SALT Eucalipto White 1mm,0,EB,0.3,0.4738,1.3,SALT,LF,EB,PETERMANLUMBER,GSDB1,5,0.039,1037,164027,1020,N
EB-0000364,EB SALT Fantasia 1mm,EB SALT Fantasia 1mm,EB SALT Fantasia 1mm,0,EB,0.3,0.4738,1.3,SALT,LF,EB,PETERMANLUMBER,GS40R,5,0.039,1037,164030,1020,N
